dtmnfr;nuts1_dsg;nuts1_cod;nuts2_dsg;nuts2_cod;nuts3_dsg;nuts3_cod;distrito_ilha_dsg;município_dsg;freguesia_dsg;area_ha;area_km2
"050346";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Covilhã;Vila do Carvalho;992.95;9.93
"050401";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Alcaide;1671.51;16.72
"050402";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Alcaria;2148.14;21.48
"050403";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Alcongosta;731.05;7.31
"050406";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Alpedrinha;1618.69;16.19
"050408";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Barroca;2309.87;23.1
"050410";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Bogas de Cima;3124.29;31.24
"050411";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Capinha;3963.58;39.64
"050412";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Castelejo;2951.82;29.52
"050413";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Castelo Novo;4051.09;40.51
"050416";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Fatela;1126.57;11.27
"050419";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Lavacolhos;1986.53;19.87
"050420";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Orca;5498.32;54.98
"050421";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Pêro Viseu;1920.08;19.2
"050424";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Silvares;2024.53;20.25
"050425";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Soalheira;1242.29;12.42
"050426";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Souto da Casa;2936.94;29.37
"050427";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Telhado;1764.15;17.64
"050431";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Enxames;2248.39;22.48
"050432";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;Três Povos;6595.68;65.96
"050433";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;União das freguesias de Janeiro de Cima e Bogas de Baixo;4636.09;46.36
"050434";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;"União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo";5783.14;57.83
"050435";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;União das freguesias de Póvoa de Atalaia e Atalaia do Campo;2418.16;24.18
"050436";Continente;"1";Centro;"19";Beiras e Serra da Estrela;"196";Castelo Branco;Fundão;União das freguesias de Vale de Prazeres e Mata da Rainha;7268.9;72.69
"050502";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Aldeia de Santa Margarida;1362.18;13.62
"050505";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Ladoeiro;6328.46;63.28
"050506";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Medelim;3047.42;30.47
"050509";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Oledo;2766.52;27.67
"050510";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Penha Garcia;12841.79;128.42
"050511";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Proença-a-Velha;5800.17;58
"050512";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Rosmaninhal;26658.78;266.59
"050514";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;São Miguel de Acha;4126.08;41.26
"050516";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;Toulões;3672.79;36.73
"050518";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;União das freguesias de Idanha-a-Nova e Alcafozes;28478.19;284.78
"050519";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;União das freguesias de Monfortinho e Salvaterra do Extremo;13538.7;135.39
"050520";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;União das freguesias de Monsanto e Idanha-a-Velha;15273.05;152.73
"050521";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Idanha-a-Nova;União das freguesias de Zebreira e Segura;17739.38;177.39
"050601";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Álvaro;2940.84;29.41
"050603";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Cambas;4853.84;48.54
"050605";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Isna;2794.1;27.94
"050606";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Madeirã;2687.43;26.87
"050607";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Mosteiro;1769.54;17.7
"050609";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Orvalho;3331.13;33.31
"050610";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Sarnadas de São Simão;3100.33;31
"050611";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Sobral;1916.39;19.16
"050613";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Estreito-Vilar Barroco;9351.29;93.51
"050614";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Oleiros;Oleiros-Amieira;14364.42;143.64
"050704";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Aranhas;547.67;5.48
"050706";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Benquerença;2860.15;28.6
"050707";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Meimão;3311.68;33.12
"050708";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Meimoa;2879.54;28.8
"050710";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Penamacor;37349.86;373.5
"050711";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Salvador;1048.68;10.49
"050712";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;Vale da Senhora da Póvoa;1931.23;19.31
"050713";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;"União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires";3270.98;32.71
"050714";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Penamacor;União das freguesias de Pedrógão de São Pedro e Bemposta;3170.91;31.71
"050802";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Proença-a-Nova;Montes da Senhora;3673.04;36.73
"050805";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Proença-a-Nova;São Pedro do Esteval;6849.9;68.5
"050807";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Proença-a-Nova;União das freguesias de Proença-a-Nova e Peral;17151.37;171.51
"050808";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Proença-a-Nova;União das freguesias de Sobreira Formosa e Alvito da Beira;11865.65;118.66
"050901";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Cabeçudo;1039.38;10.39
"050902";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Carvalhal;1002.02;10.02
"050903";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Castelo;2457.43;24.57
"050911";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Pedrógão Pequeno;3685.69;36.86
"050912";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Sertã;8094.75;80.95
"050913";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Troviscal;5337.07;53.37
"050914";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;Várzea dos Cavaleiros;3450.64;34.51
"050915";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;"União das freguesias de Cernache do Bonjardim, Nesperal e Palhais";10158.68;101.59
"050916";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;União das freguesias de Cumeada e Marmeleiro;5173.28;51.73
"050917";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Sertã;União das freguesias de Ermida e Figueiredo;4274.22;42.74
"051001";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila de Rei;Fundada;3654.43;36.54
"051002";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila de Rei;São João do Peso;1305.07;13.05
"051003";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila de Rei;Vila de Rei;14195.09;141.95
"051101";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila Velha de Ródão;Fratel;9784.38;97.84
"051102";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila Velha de Ródão;Perais;8195.15;81.95
"051103";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila Velha de Ródão;Sarnadas de Ródão;5967.54;59.68
"051104";Continente;"1";Centro;"19";Beira Baixa;"195";Castelo Branco;Vila Velha de Ródão;Vila Velha de Ródão;9044.09;90.44
"060102";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Arganil;3411.01;34.11
"060104";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Benfeita;2176.95;21.77
"060105";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Celavisa;1527.19;15.27
"060109";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Folques;1835.63;18.36
"060111";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Piódão;3657.02;36.57
"060112";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Pomares;3151.71;31.52
"060113";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Pombeiro da Beira;3264.9;32.65
"060114";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;São Martinho da Cortiça;3154.22;31.54
"060115";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Sarzedo;1155.55;11.56
"060116";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;Secarias;694.07;6.94
"060119";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;União das freguesias de Cepos e Teixeira;3271.1;32.71
"060120";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;União das freguesias de Cerdeira e Moura da Serra;1842.38;18.42
"060121";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;União das freguesias de Côja e Barril de Alva;2429.63;24.3
"060122";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Arganil;União das freguesias de Vila Cova de Alva e Anseriz;1712.58;17.13
"060201";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Ançã;1809.58;18.1
"060203";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Cadima;2699.13;26.99
"060205";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Cordinhã;991.69;9.92
"060207";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Febres;2294.18;22.94
"060208";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Murtede;2016.1;20.16
"060209";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Ourentã;1836.08;18.36
"060214";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Tocha;7843.95;78.44
"060215";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;São Caetano;1903.81;19.04
"060218";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Sanguinheira;2660.47;26.6
"060221";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;União das freguesias de Covões e Camarneira;3685.94;36.86
"060222";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;União das freguesias de Portunhos e Outil;3072.15;30.72
"060223";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;União das freguesias de Sepins e Bolho;1761.36;17.61
"060224";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;União das freguesias de Vilamar e Corticeiro de Cima;1104.58;11.05
"060225";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Cantanhede;4176.01;41.76
"060226";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Cantanhede;Pocariça;1232.99;12.33
"060301";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Almalaguês;2316.39;23.16
"060309";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Brasfemes;917.79;9.18
"060311";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Ceira;1242.49;12.42
"060312";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Cernache;1916.52;19.17
"060318";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Santo António dos Olivais;1927.33;19.27
"060320";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;São João do Campo;791.95;7.92
"060324";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;São Silvestre;1027.34;10.27
"060329";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;Torres do Mondego;1666.29;16.66
"060332";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Antuzede e Vil de Matos;1762.39;17.62
"060333";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Assafarge e Antanhol;1951.13;19.51
"060334";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)";833.48;8.33
"060335";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Eiras e São Paulo de Frades;2477.71;24.78
"060336";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Santa Clara e Castelo Viegas;1762.77;17.63
"060337";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de São Martinho de Árvore e Lamarosa;2088.17;20.88
"060338";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de São Martinho do Bispo e Ribeira de Frades;2467.74;24.68
"060339";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Souselas e Botão;3300.7;33.01
"060340";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;"União das freguesias de Taveiro, Ameal e Arzila";2433.96;24.34
"060341";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Coimbra;União das freguesias de Trouxemil e Torre de Vilela;1055.78;10.56
"060401";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;Anobra;1638.29;16.38
"060406";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;Ega;3255.06;32.55
"060407";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;Furadouro;1441.22;14.41
"060410";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;Zambujal;1841.8;18.42
"060411";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova;2765.36;27.65
"060412";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;União das freguesias de Sebal e Belide;1298.61;12.99
"060413";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Condeixa-a-Nova;União das freguesias de Vila Seca e Bem da Fé;1627.14;16.27
"060502";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Alqueidão;1966.48;19.66
"060507";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Maiorca;2513.55;25.14
"060508";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Marinha das Ondas;2741.22;27.41
"060512";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Tavarede;1071.36;10.71
"060513";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Vila Verde;1729.24;17.29
"060514";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;São Pedro;700.52;7.01
"060515";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Bom Sucesso;6036.17;60.36
"060518";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Moinhos da Gândara;1074.43;10.74
"060522";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Lavos;4202.36;42.02
"060523";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Paião;3118.71;31.19
"060524";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Quiaios;4932.59;49.33
"060525";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Alhadas;2889.05;28.89
"060526";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Brenha;593.46;5.93
"060527";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Buarcos;1164.05;11.64
"060528";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Ferreira-a-Nova;1277.61;12.78
"060529";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;Santana;1505.48;15.05
"060530";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Figueira da Foz;São Julião da Figueira da Foz;388.99;3.89
"060601";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Góis;Alvares;10057.33;100.57
"060604";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Góis;Góis;7287.1;72.87
"060605";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Góis;Vila Nova do Ceira;1970.12;19.7
"060606";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Góis;União das freguesias de Cadafaz e Colmeal;7015.63;70.16
"060704";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Lousã;Serpins;3612.2;36.12
"060706";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Lousã;Gândaras;1004.05;10.04
"060707";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;1983.53;19.84
"060709";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Lousã;Lousã;4709.68;47.1
"060710";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Lousã;Vilarinho;2530.55;25.31
"060801";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Mira;Mira;6314.32;63.14
"060802";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Mira;Seixo;1623.1;16.23
"060803";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Mira;Carapelhos;438.12;4.38
"060804";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Mira;Praia de Mira;4027.85;40.28
"060901";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Miranda do Corvo;Lamas;1566.04;15.66
"060902";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Miranda do Corvo;Miranda do Corvo;4651.96;46.52
"060905";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Miranda do Corvo;Vila Nova;2689.54;26.9
"060906";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Miranda do Corvo;União das freguesias de Semide e Rio Vide;3730.25;37.3
"061002";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Montemor-o-Velho;Arazede;5344.7;53.45
"061003";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Montemor-o-Velho;Carapinheira;1590.03;15.9
"061005";Continente;"1";Centro;"19";Região de Coimbra;"192";Coimbra;Montemor-o-Velho;Liceia;1269.04;12.69
